address,SWC_ID,gt_label,conflict_flag,pred_swc_list,pred_label,is_other,pred_source,session_id,model,full_report_available,full_report_chars,full_report_path
0x01221b21bb5cc0e29aaa4403afa29487bc62b358,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,91ad1744-def7-4c82-ad14-3dac805015ef,deepseek_school,1,3504,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x01221b21bb5cc0e29aaa4403afa29487bc62b358/report.md
0x015c7c7a7d65bbdb117c573007219107bd7486f9,SWC-101,0,0,,0,1,no_signal,b8e1375d-bfbc-44a9-8af7-c5299e82e33b,deepseek_school,0,0,
0x018cfc3fdda0c3ef0a2b09af9259401860bfe055,SWC-101,1,0,SWC-107,0,0,rule_multi,4e835ec7-1a1d-4f28-96b2-3280d912fae7,deepseek_school,1,4094,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x018cfc3fdda0c3ef0a2b09af9259401860bfe055/report.md
0x01bfa2248a6c1aa65e7032951d368241ff70b649,SWC-101,0,0,,0,1,no_signal,384f6f53-aa81-4d66-8613-f6b629cdcc97,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x01bfa2248a6c1aa65e7032951d368241ff70b649/report.md
0x0222c64f84f1e8ea57e0ee8e1038e84c268586bf,SWC-101,0,0,SWC-105|SWC-107,0,0,rule_multi,7572f74e-a50a-487b-98ce-1340674fc77e,deepseek_school,1,3672,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0222c64f84f1e8ea57e0ee8e1038e84c268586bf/report.md
0x0309b42c1dc9ed9d95c06aa32646eea1ca232d95,SWC-101,1,0,,0,1,no_signal,80d06aca-5dbc-4844-a298-e73b7df07e49,deepseek_school,0,0,
0x034e2f116810521749930edb4bfdf0441878b41a,SWC-101,1,0,,0,1,no_signal,887e40fa-53e9-4cb5-8de2-a8fd183423b7,deepseek_school,0,0,
0x036acd66629c59783b51a21dfb02b013ac2129bc,SWC-101,0,0,,0,1,no_signal,2c527673-47d7-4423-8412-00810a998557,deepseek_school,0,0,
0x04140410249c4e9bb85f948135671af30d941034,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,7ee69db4-f9c4-4eb2-9b88-10cf7395b183,deepseek_school,0,0,
0x045b5a77da935b1b79aa114265da30b590787587,SWC-101,0,0,SWC-107,0,0,rule_multi,dc104b36-1888-4f91-a106-bbeae7c043ce,deepseek_school,1,3488,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x045b5a77da935b1b79aa114265da30b590787587/report.md
0x048717ea892f23fb0126f00640e2b18072efd9d2,SWC-101,0,0,,0,1,no_signal,907d9a11-b211-4ca3-a450-61d7c8230c03,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x048717ea892f23fb0126f00640e2b18072efd9d2/report.md
0x04b01b16a26d6ab977b6df6ebc63bb842906ae11,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,78f4d88a-7d3e-4090-bf24-5845c7103ded,deepseek_school,1,2707,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x04b01b16a26d6ab977b6df6ebc63bb842906ae11/report.md
0x04f2694c8fcee23e8fd0dfea1d4f5bb8c352111f,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,8c5a3c19-560c-472c-beb4-fad779996e73,deepseek_school,0,0,
0x04fc6f48ebb05006d451d88f6199aca59c4cd6a6,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,c904b04c-e09c-4bc6-ba93-9a5db944abfd,deepseek_school,0,0,
0x05ba528f40feb3347f14af3bb6d97bf4826cd94f,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,4bc81252-6c7d-4df5-a825-f211967ee87b,deepseek_school,0,0,
0x05e46ffd98f94f62cc2817d54d5f0b1fd065b76d,SWC-101,0,0,,0,1,no_signal,e52408f9-8f10-467e-a376-27f8db18015f,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x05e46ffd98f94f62cc2817d54d5f0b1fd065b76d/report.md
0x060c9457eb5b9c479817c25c67f9c893455b872f,SWC-101,1,0,SWC-107,0,0,rule_multi,27c6d0ee-8624-4cc2-a5a7-daf85dd3f4da,deepseek_school,0,0,
0x064d54c858f884698ef34b1cae5d989a2414e1b6,SWC-101,0,0,,0,1,no_signal,0d422ea1-cb48-4ee8-b032-6c2511bdcc8a,deepseek_school,0,0,
0x067498d7661739c8c0b54479a386f5b98b47d3a1,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,c83a1a07-978a-4365-902e-d7ccbe916289,deepseek_school,0,0,
0x0675cf3792a4341e9023564f2f4043751d9c5058,SWC-101,0,0,,0,1,llm,812d8fdb-6dc1-4216-8a72-13f239f6e751,deepseek_school,1,2801,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0675cf3792a4341e9023564f2f4043751d9c5058/report.md
0x069d7af2443e7e9c7f3228a1f739a92decfe65fc,SWC-101,0,0,SWC-107,0,0,rule_multi,7074f227-3836-42ad-b63c-4c2d6c53df54,deepseek_school,0,0,
0x06afc41a750419657cc87dc98e6239921799e044,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,8aa96f0b-cf2d-429b-882b-00d4d2f28d2e,deepseek_school,1,2056,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x06afc41a750419657cc87dc98e6239921799e044/report.md
0x06bca1e513603a5544e0a70256607087aba73659,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,41252eba-4d10-4191-b33f-69f17758987b,deepseek_school,0,0,
0x06c0079cb5608d8c58dfe7449fb1eaaa3c5499b9,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,7f978efa-3e52-4b86-a9fb-499f4691ac85,deepseek_school,0,0,
0x06ee22b0d4b0192766e0f73b0f665424f4f9b6e6,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,83da948b-51f2-441a-b1eb-9708f0787a41,deepseek_school,1,3900,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x06ee22b0d4b0192766e0f73b0f665424f4f9b6e6/report.md
0x082ce1675375959aae010fa038c730279cb4bb6c,SWC-101,0,0,,0,1,no_signal,3fa5799b-af38-43dd-9c7b-ed174a5d6703,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x082ce1675375959aae010fa038c730279cb4bb6c/report.md
0x083773a02311894a7e5710d62662bfbd268e10ec,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,405a11b7-a96a-4d0f-88a5-9f52d3861660,deepseek_school,1,3907,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x083773a02311894a7e5710d62662bfbd268e10ec/report.md
0x083880809244561f1abfaf9c6c515aedfd2e1269,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,22277749-c752-4ea8-a375-ab69e56c3410,deepseek_school,0,0,
0x0862ed7f6b2bc350508b29542511249b7e11a0a0,SWC-101,0,0,SWC-107,0,0,rule_multi,fd7ecc30-d222-406f-bf9b-491ca5710445,deepseek_school,0,0,
0x0868ce9bb32f4abedc83190ba5960a2863dc8646,SWC-101,0,0,SWC-101,1,0,rule_multi,138743ad-8e73-4db6-8237-b9c88fab1861,deepseek_school,0,0,
0x086c40819110fc0b3953eaec21577133bd0834ba,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,14f4acf9-5be2-4fdf-afdf-d434c06757ba,deepseek_school,0,0,
0x0886e3c97ec9e030382335a13df3fe6263bbf4a1,SWC-101,0,0,SWC-105,0,0,llm,0aa29bdb-d709-4322-9421-41012258d33d,deepseek_school,1,2621,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0886e3c97ec9e030382335a13df3fe6263bbf4a1/report.md
0x08b9355a1960165b576376dcec81d26cb1ee73a6,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,cd34206e-6dae-4d3d-9acf-fb510bc04893,deepseek_school,1,4812,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x08b9355a1960165b576376dcec81d26cb1ee73a6/report.md
0x08bbacd158bbaddd3bc94acea2828cede204e45c,SWC-101,1,0,SWC-101,1,0,rule_multi,be13cf2e-0fbd-4731-8cc8-b7fa0ecfece8,deepseek_school,1,2981,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x08bbacd158bbaddd3bc94acea2828cede204e45c/report.md
0x08dbf4f942ba8cd7871c13addefdffef3e5a8035,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,a438107f-a281-495c-b9ec-c137ce083978,deepseek_school,0,0,
0x093c77e355467e26e10a49fa5669d16ca73beabd,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,96408432-b8b0-4e26-8d1e-5e59809f8566,deepseek_school,0,0,
0x093ebc9d65e990ab6d615b761ceadac026c865e5,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,77c6e199-bb2e-495d-a96f-ae7042771adb,deepseek_school,0,0,
0x095527f5bea113e9575b662c5ba01d990a280f2f,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,5ba29700-652a-4f09-a9c6-1c482c06c21a,deepseek_school,0,0,
0x095c0f071fd75875a6b5a1def3f3a993f591080c,SWC-101,0,0,,0,1,no_signal,bac25c08-be87-4678-9500-cfee3cf83024,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x095c0f071fd75875a6b5a1def3f3a993f591080c/report.md
0x09f6d092cbd6cc88eb9d09372cc2df2df170db75,SWC-101,1,0,,0,1,no_signal,005cfd84-53cc-4ec3-b06f-aecdc5002e4b,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x09f6d092cbd6cc88eb9d09372cc2df2df170db75/report.md
0x0a09f4709104383688da636a11bcfbf13b1ad2ba,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,a278e136-52bc-4bff-8db7-0ec10013938c,deepseek_school,1,3247,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0a09f4709104383688da636a11bcfbf13b1ad2ba/report.md
0x0a2f388763f1e642e8f0c5c7f71d3045eebd88bc,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,58e77299-70d0-47aa-80d1-2c662457cfc8,deepseek_school,0,0,
0x0aa3d1c7838e20790a196d56899fe0bc8b23700f,SWC-101,0,0,,0,1,no_signal,667235e5-3d91-4ecb-95ea-eb92effc702f,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0aa3d1c7838e20790a196d56899fe0bc8b23700f/report.md
0x0aaf33aecb9b5561fed882abe6c1cbff0c0052fd,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,0a8a21b8-de97-47f9-a4f9-8d7171a87671,deepseek_school,0,0,
0x0ac9f2dde31eeee4ffb3f2de5578fae7c97b5755,SWC-101,0,0,SWC-107,0,0,rule_multi,2b40628d-aa41-4ccb-a7ab-0258857f26ae,deepseek_school,1,2290,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0ac9f2dde31eeee4ffb3f2de5578fae7c97b5755/report.md
0x0ae91d1a50d1e9f7b4dc55fca626f8430234066b,SWC-101,0,0,SWC-101,1,0,rule_multi,209a0a10-5ab0-4c3d-9125-496bbb18704b,deepseek_school,1,3026,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0ae91d1a50d1e9f7b4dc55fca626f8430234066b/report.md
0x0af29702f832bee71bd6ee6b77cec87fcdd4641f,SWC-101,0,0,,0,1,no_signal,95cb7d41-df15-48da-b558-f7ae8ba29e68,deepseek_school,0,0,
0x0af2ad636b6d396f9789c3427381fcb2f110e262,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,89f5b71f-565c-4f3c-af36-cd16e6abb5b1,deepseek_school,0,0,
0x0b74978ff389f2c720fbf5827ab848b447cccc6b,SWC-101,1,0,,0,1,no_signal,627c293c-74a8-462e-a12f-ebf849f76f71,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0b74978ff389f2c720fbf5827ab848b447cccc6b/report.md
0x0b836c1cb3500ce94840e437ca1453f6973f4afc,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,c4378727-7051-474d-a37a-3dfe5cad0bc1,deepseek_school,0,0,
0x0bcec82fca03b2b28372e5e09f118b6575f1678d,SWC-101,0,0,,0,1,no_signal,617a1abd-4374-4026-bdb5-7ab4bc1b7c21,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0bcec82fca03b2b28372e5e09f118b6575f1678d/report.md
0x0bd488a2e687675cdcbf494deeb816019675a4cb,SWC-101,1,0,SWC-107,0,0,rule_multi,1dd8e334-0e6c-48bf-8c23-43c7ece31726,deepseek_school,1,4719,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0bd488a2e687675cdcbf494deeb816019675a4cb/report.md
0x0bf17447f8ca7efe711e4bead8302ebba4580b0e,SWC-101,0,0,SWC-101,1,0,rule_multi,1bb4b3a8-2622-4249-8796-bb2c98551a98,deepseek_school,1,2505,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0bf17447f8ca7efe711e4bead8302ebba4580b0e/report.md
0x0c0d2b6a1c8c3e2b566c53762a971ec290757905,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,4680ed3e-4158-48a7-b0d1-30ed9dda23a5,deepseek_school,1,3491,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0c0d2b6a1c8c3e2b566c53762a971ec290757905/report.md
0x0c572544a4ee47904d54aaa6a970af96b6f00e1b,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,b196271a-3032-4455-ac53-c250714fe569,deepseek_school,0,0,
0x0c96f49d723b95561170a96339904305ea98819d,SWC-101,0,0,SWC-107,0,0,rule_multi,b6f75354-cd5f-4664-a9c3-a21fd75cb942,deepseek_school,1,3591,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0c96f49d723b95561170a96339904305ea98819d/report.md
0x0ca33da7d10fe5ea69f41a6e0cc32d6f18a24041,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,a9a2205a-c3a6-4cbc-86ee-be901937d614,deepseek_school,0,0,
0x0cab2d4f3804de20facb7ae095d68b339e32732a,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,f1d4d169-48e9-428b-941d-61cf6a7a36ec,deepseek_school,1,4112,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0cab2d4f3804de20facb7ae095d68b339e32732a/report.md
0x0ce85362ae501ead6cccd2c8b43239ee9aad38ca,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,f9a10df0-2452-4926-b656-a346307c69fa,deepseek_school,0,0,
0x0d793f640ad69c3b58c4bfe771415d4881a0490f,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,2ba413bd-fbb3-489c-ab37-354e2e951437,deepseek_school,0,0,
0x0dae5dc78cc470a5e2f7c7c6b63ae7298e65853f,SWC-101,0,0,,0,1,no_signal,d4a48147-c9ef-4785-a59c-26c5c2fca4c1,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0dae5dc78cc470a5e2f7c7c6b63ae7298e65853f/report.md
0x0db027b592402e5a11df7a272485794222baccf3,SWC-101,0,0,SWC-107,0,0,rule_multi,3aeeeb31-d96f-4cbd-9d10-e8105f02da1c,deepseek_school,1,2563,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0db027b592402e5a11df7a272485794222baccf3/report.md
0x0de156f178a20114eeec0ebf71d7772064476b0d,SWC-101,1,0,,0,1,no_signal,6c3387dc-fdad-4127-84fd-e36b4abf687e,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0de156f178a20114eeec0ebf71d7772064476b0d/report.md
0x0e067c7e72f6951162557caf6bdec26803072e7b,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,06fd9f8d-5d53-492b-92d2-bfa3b35aa9dd,deepseek_school,1,3224,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0e067c7e72f6951162557caf6bdec26803072e7b/report.md
0x0e556b52addd196d0cfb7cdfb6f138007dd53f4f,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,2671e6a4-7a33-4a10-b77e-5db4f175c145,deepseek_school,0,0,
0x0eb76f54a28e29785aee16556db5d19de6979a0c,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,975deb1f-7ffc-45c3-91cd-678e15f8b47d,deepseek_school,0,0,
0x0ecc64675d6a34d46054b4a4ed64923d77d82582,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,a14e7460-007f-408f-ae4f-7ba21c19db83,deepseek_school,0,0,
0x0f2b3711720986afb9424f10421a622b57b6ebd8,SWC-101,0,0,,0,1,no_signal,44ab63c8-4a37-417e-9ef2-a01c8eccb460,deepseek_school,0,0,
0x0f92d459b20d21f6bf9e02056ea9165d3f78ba62,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,17debc24-b9ce-45cb-925e-6b5e9a0b3098,deepseek_school,0,0,
0x0fba2bc72038ce9b932fc299c21e53a886e59183,SWC-101,0,0,,0,1,no_signal,80bb4bc2-2d37-4dc0-8604-485dc8748397,deepseek_school,0,0,
0x0fd46ba88a9439d5b421f18732a2e196c02f0989,SWC-101,0,0,SWC-105,0,0,llm,96fd9218-cb54-41f0-ba97-232ec61aa07f,deepseek_school,1,3348,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0fd46ba88a9439d5b421f18732a2e196c02f0989/report.md
0x109d8d46f00528fd043d13984026d8a3f811dd26,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,7c392015-484d-438e-a572-10a11c4fdba3,deepseek_school,1,3590,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x109d8d46f00528fd043d13984026d8a3f811dd26/report.md
0x10c0be5becdfafa53a2b20a987f7d55f24cb2011,SWC-101,0,0,,0,1,no_signal,aed91e42-6fbc-4eb5-8b56-537ededddc8d,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x10c0be5becdfafa53a2b20a987f7d55f24cb2011/report.md
0x10fd49fe3c5dd00be61b720be6b47235455950dc,SWC-101,0,0,,0,1,no_signal,dc3607cb-48d4-421d-973d-d3f594057dc5,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x10fd49fe3c5dd00be61b720be6b47235455950dc/report.md
0x1103849f41222a4c348515331f0e734d4bd9ad34,SWC-101,0,0,,0,1,no_signal,0e9a1af3-a22d-458b-afb5-0d7b6358494b,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1103849f41222a4c348515331f0e734d4bd9ad34/report.md
0x1117efa9d69a80ccd5f17c3f994b14f37b380818,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,849cc0e1-5734-4363-baee-7e50f35cd620,deepseek_school,1,3105,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1117efa9d69a80ccd5f17c3f994b14f37b380818/report.md
0x111d30967038b08d5f3b0502940f8a5df13216a7,SWC-101,0,0,SWC-101|SWC-107,1,0,llm,70be824b-9530-4dbd-a578-5ca15c1093b2,deepseek_school,0,0,
0x112706099899affa5a13dd7955f8258a54032397,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,8bbf3121-feb6-4fd6-8097-6faf0b2ba642,deepseek_school,0,0,
0x11450058d796b02eb53e65374be59cff65d3fe7f,SWC-101,0,0,,0,1,no_signal,5832bea4-4e0a-49c4-8b96-d0447a4c070f,deepseek_school,0,0,
0x1174cdca48a2ba12fd6c17e77f3a5c866c4c6445,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,4e798993-6b4f-4e02-a304-9740c0af210d,deepseek_school,0,0,
0x12169a9b82f2eb2fb1f2ae2f840eadc6b5e1644f,SWC-101,0,0,,0,1,no_signal,9a3e96d5-585d-4d3d-9838-d099814ed59d,deepseek_school,0,0,
0x124622b95d7eb5107ec206557b07c2fbd20ceb09,SWC-101,0,0,,0,1,no_signal,6c584545-0921-43b7-af96-a585b5e8d5ce,deepseek_school,0,0,
0x124c2082492ebfe0fac6bb4e5a1fff56ff7a4100,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,d4f51b6d-211b-4f81-acf5-5bfd888f9b50,deepseek_school,0,0,
0x125ab2ca5071b60433d90bce2dfc8e1e83adad2b,SWC-101,1,0,SWC-101|SWC-107,1,0,rule_multi,55470afc-11c0-41aa-b6be-abeb2b0d500d,deepseek_school,0,0,
0x1282adc3920f7926392d7ebeb44522d0296ae977,SWC-101,0,0,,0,1,no_signal,301d578d-dccd-446d-a169-26512bb4f294,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1282adc3920f7926392d7ebeb44522d0296ae977/report.md
0x136fe75bfdf142a917c954f58577db04ef6f294b,SWC-101,0,0,,0,1,no_signal,cd5b92e9-0103-4a7e-a498-ab69640ba303,deepseek_school,0,0,
0x137c9a85cde23318e3fa8d4e486cd62f46095cc8,SWC-101,0,0,,0,1,no_signal,f84c710a-9124-4734-a072-a229187121f3,deepseek_school,0,0,
0x13a83fe455f51e57e11cbb3dda805774420ea671,SWC-101,1,0,SWC-105,0,0,llm,2e76c75a-0084-4dce-8c60-423a20b4d1a2,deepseek_school,1,3210,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x13a83fe455f51e57e11cbb3dda805774420ea671/report.md
0x13ce9273f4a11146d4432e8e32df0a91f0739d1d,SWC-101,0,0,SWC-107,0,0,llm,f1cb7ede-e60a-486c-b5ad-b2180ece50c4,deepseek_school,1,2718,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x13ce9273f4a11146d4432e8e32df0a91f0739d1d/report.md
0x1454232149a0dc51e612b471fe6d3393e60d09ad,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,e50c4754-83ce-42c0-9d54-5597d910f2b7,deepseek_school,0,0,
0x1473a39776754de6c6c02db9e00fb50f665357ec,SWC-101,0,0,,0,1,llm,e0feb553-80d5-4061-8cc6-6f8e28c228b3,deepseek_school,1,1814,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1473a39776754de6c6c02db9e00fb50f665357ec/report.md
0x149001fed7edc44c5a7ae7e4281ad64af7a02f01,SWC-101,0,0,,0,1,no_signal,9e45e425-1717-4c41-9089-2670f5d10b42,deepseek_school,0,0,
0x14d91eeb055b434f534cfc49c895633f374b1e90,SWC-101,0,0,,0,1,no_signal,a5587af1-6608-40f9-b655-80cc789e417b,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x14d91eeb055b434f534cfc49c895633f374b1e90/report.md
0x14da5d77986c3b4514a12c34724f189c7c5147ac,SWC-101,0,0,SWC-101|SWC-107,1,0,rule_multi,3a4ba1ed-5ccc-4114-9520-204249222ae8,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x14da5d77986c3b4514a12c34724f189c7c5147ac/report.md
